X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,min_scale_echelle,max_scale_echelle,CONCISCODE
-65.2112137440343,44.4769322287194,936366,Taylors Lake,Taylors Lake,,Lake,,,Lake//Lac
-62.6528919134685,45.6025744835579,936367,Terrace Heights,Terrace Heights,,Neighbourhood,,,Unincorporated area//Lieu non organisé
-64.4064224968419,45.0975133583311,936368,Terrys Creek,Terrys Creek,,Creek,,,River//Cours d'eau
-64.8105495806816,43.8442751213823,936369,The Blinds,The Blinds,,Rocks,,,Shoal//Haut-fond
-65.4542927828881,43.4897580416984,936370,The Clump,The Clump,,Rocks,,,Shoal//Haut-fond
-64.8789836032979,43.8298481172824,936371,The Cove,The Cove,,Cove,,,Bay//Baie
-63.5968692006892,44.6299692915544,936372,The Dingle,The Dingle,,Point,,,Cape//Cap
-65.4566917833094,43.4809640396796,936373,The Gate,The Gate,,Passage,,,Channel//Chenal
-64.284946456895,45.1359923674702,936374,The Guzzle,The Guzzle,,Guzzle,,,Channel//Chenal
-65.5749838268484,43.5639890519058,936375,The Head,The Head,,Cove,,,Bay//Baie
-62.6517889116868,45.5605214754366,936376,The Intervale,The Intervale,,Island,,,Island//Île
-65.753109934576,44.606660239349,936377,The Joggins,The Joggins,,Cove,,,Bay//Baie
-64.407948501897,45.1996183762745,936378,The Lookoff,The Lookoff,,Locality,,,Unincorporated area//Lieu non organisé
-62.6573979144463,45.5992184826997,936379,The Meadows,The Meadows,,Neighbourhood,,,Unincorporated area//Lieu non organisé
-63.552165183079,44.570695281808,936380,The Monument,The Monument,,Monument,,,Mountain//Mont
-65.2788627657919,44.4542462230441,936381,The Narrows,The Narrows,,Narrows,,,Channel//Chenal
-65.9798269770683,43.8483860952834,936382,The Narrows,The Narrows,,Narrows,,,Channel//Chenal
-63.6077242055398,44.6762282989533,936383,The Narrows,The Narrows,,Narrows,,,Channel//Chenal
-63.6719692749383,45.8213435016787,936384,The Narrows,The Narrows,,Narrows,,,Channel//Chenal
-63.5564541838028,44.5774072826132,936385,The Neck and Gully,The Neck and Gully,,Brook,,,River//Cours d'eau
-64.7870955745482,43.8934951312803,936386,The Old Bull,The Old Bull,,Rock,,,Shoal//Haut-fond
-64.7998515806092,43.917926135861,936387,The Old Cow,The Old Cow,,Rock,,,Shoal//Haut-fond
-64.8527515982513,43.9182421348561,936388,The Pond,The Pond,,Pond,,,Lake//Lac
-65.7607469385321,44.6307832435631,936389,The Raquette,The Raquette,,Cove,,,Bay//Baie
-63.5489971815987,44.5732842815885,936390,The Reef,The Reef,,Reef,,,Shoal//Haut-fond
-63.619720206508,44.5978102849286,936391,The Rocking Stone,The Rocking Stone,,Rock,,,Shoal//Haut-fond
-65.2321277474189,44.3744892097405,936392,The Sisters,The Sisters,,Islands,,,Island//Île
-65.5860098320383,43.5824230556604,936393,The Stillwater,The Stillwater,,Stillwater,,,River feature//Entité fluviale
-61.0142678382396,45.339666864021,936394,The Tittle,The Tittle,,Tittle,,,Sea feature//Entité maritime
-63.6657652737556,45.8535905077542,936395,Thinkers' Lodge National Historic Site of Canada,Thinkers' Lodge National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-65.287977770149,44.4653118249507,936396,Thomas Meadow Brook,Thomas Meadow Brook,,Brook,,,River//Cours d'eau
-65.2775107662555,44.470997226374,936397,Thomas Meadows,Thomas Meadows,,Meadows,,,Low vegetation//Végétation basse
-64.8965986096887,43.8392091185295,936398,Thomas Raddall Provincial Park,Thomas Raddall Provincial Park,,Provincial Park,,,Conservation area//Zone de préservation
-63.6114712048571,44.6034812862962,936399,Thornhill,Thornhill,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.5996231992442,44.5849782830759,936400,Three Corner Pond,Three Corner Pond,,Pond,,,Lake//Lac
-64.7822015730644,43.898353132584,936401,Thrum Cap,Thrum Cap,,Thrumcap / Thrum Cap,,,Island//Île
-65.5829238292644,43.5546580506299,936402,Thrum Cap,Thrum Cap,,Thrumcap / Thrum Cap,,,Island//Île
-63.6554862699198,45.8468825062678,936403,Tidemill Brook,Tidemill Brook,,Brook,,,River//Cours d'eau
-63.5252071757407,44.6222622908302,936404,Timmonds Cove,Timmonds Cove,,Cove,,,Bay//Baie
-64.3621364801823,45.0631163527733,936405,Tinker Brook,Tinker Brook,,Brook,,,River//Cours d'eau
-63.726514294875,45.8641685081207,936406,Toney Point,Toney Point,,Point,,,Cape//Cap
-65.3315037850985,44.4607742231615,936407,Torment Brook,Torment Brook,,Brook,,,River//Cours d'eau
-63.4538821844966,45.4586944419482,936408,Totten Brook,Totten Brook,,Brook,,,River//Cours d'eau
-62.7045079335869,45.674547494329,936409,Town Point,Town Point,,Point,,,Cape//Cap
-62.639368908973,45.6105294851444,936410,Trenton,Trenton,,Town,,,Town//Ville
-65.7570689364257,44.6203262415752,936411,Trinity Anglican Church National Historic Site of Canada,Trinity Anglican Church National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.829102589171,43.8903441302036,936412,Tripps Lake,Tripps Lake,,Lake,,,Lake//Lac
-65.5058528572703,44.756192272291,936413,Troop Point,Troop Point,,Point,,,Cape//Cap
-63.2798451200618,45.3649684289381,936414,Truro,Truro,,Town,,,Town//Ville
-63.2805061202214,45.3653134294049,936415,Truro Post Office National Historic Site of Canada,Truro Post Office National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.6002522037575,44.679016300376,936416,Tufts Cove,Tufts Cove,,Cove,,,Bay//Baie
-63.5968852021774,44.6821963004951,936417,Tufts Cove,Tufts Cove,,Urban Community,,,Unincorporated area//Lieu non organisé
-60.9682743218076,45.3225504613111,936418,Turf Bog,Turf Bog,,Bog,,,Low vegetation//Végétation basse
-65.465988827341,44.3844932062414,936419,Turnpike Lake,Turnpike Lake,,Lake,,,Lake//Lac
-63.6074062060314,44.6790192998951,936420,Turple Head,Turple Head,,Head,,,Cape//Cap
-65.1347957130649,44.3626352092522,936421,Turtle Lake,Turtle Lake,,Lake,,,Lake//Lac
-65.9745279752061,43.8554440968505,936422,Tusket,Tusket,,Community,,,Unincorporated area//Lieu non organisé
-65.2418507544312,44.4810772288314,936423,Twin Lakes,Twin Lakes,,Lakes,,,Lake//Lac
-64.4684345196878,45.1261313620515,936424,Upper Canard,Upper Canard,,Community,,,Unincorporated area//Lieu non organisé
-63.614840257242,45.8747295119876,936425,Upper Gulf Shore,Upper Gulf Shore,,Locality,,,Unincorporated area//Lieu non organisé
-63.5638141871265,44.5868202840025,936426,Upper Mud Pond,Upper Mud Pond,,Pond,,,Lake//Lac
-64.4051984999661,45.1868383739396,936427,Upper Pereau,Upper Pereau,,Dispersed Rural Community,,,Unincorporated area//Lieu non organisé
-65.4699477892163,43.5121800451935,936428,Upper Port La Tour,Upper Port La Tour,,Community,,,Unincorporated area//Lieu non organisé
-65.2500177496796,44.2861151932354,936429,Upper Silver Lake,Upper Silver Lake,,Lake,,,Lake//Lac
-64.8491715971675,43.9146991337145,936430,Vances Brook,Vances Brook,,Brook,,,River//Cours d'eau
-64.37824349058,45.174347372959,936431,Vaughn Brook,Vaughn Brook,,Brook,,,River//Cours d'eau
-63.6678922731015,45.8411575054902,936432,Victoria Island,Victoria Island,,Island,,,Island//Île
-64.8542385993758,43.921583135356,936433,Wagners Brook,Wagners Brook,,Brook,,,River//Cours d'eau
-64.3029304605949,45.0840713577214,936434,Wall Brook,Wall Brook,,Brook,,,River//Cours d'eau
-63.6100312076452,44.6878523015623,936435,Wallace Heights,Wallace Heights,,Suburban Community,,,Unincorporated area//Lieu non organisé
-64.2998414595443,45.0821623580841,936436,Wallbrook,Wallbrook,,Community,,,Unincorporated area//Lieu non organisé
-63.6854262323298,44.6799882983004,936437,Washmill Lake,Washmill Lake,,Lake,,,Lake//Lac
-62.7133309339513,45.5851274790619,936438,Waters Brook,Waters Brook,,Brook,,,River//Cours d'eau
-63.671826227599,44.6815222993258,936439,Wedgewood,Wedgewood,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.6536762224426,44.7103863048546,936440,Wellesley Rock,Wellesley Rock,,Rock,,,Shoal//Haut-fond
-65.5860018308023,43.5752760541748,936441,West Branch,West Branch,,Branch,,,River//Cours d'eau
-64.2684284491495,45.076715357618,936442,West Brooklyn,West Brooklyn,,Community,,,Unincorporated area//Lieu non organisé
-64.1160333926258,45.0000843468629,936443,West Hants,West Hants,,Municipal District,,,Other municipal/district area - major agglomeration//Autre zone municipale / de district - agglomération majeure
-63.5659801880251,44.582204282728,936444,West Pine Island Pond,West Pine Island Pond,,Pond,,,Lake//Lac
-63.7100012888339,45.8488885056867,936445,West Pugwash,West Pugwash,,Community,,,Unincorporated area//Lieu non organisé
-65.2963267695339,44.390737211221,936446,West River,West River,,River,,,River//Cours d'eau
-62.7261259411234,45.6624014919747,936447,West River of Pictou,West River of Pictou,,River,,,River//Cours d'eau
-60.1260819944877,43.9564942266664,936448,West Spit,West Spit,,Spit,,,Cape//Cap
-64.2632824510746,45.1731913753282,936449,Western Bar,Western Bar,,Bar,,,Shoal//Haut-fond
-64.782626574148,43.8924641310544,936450,Western Channel,Western Channel,,Channel,,,Channel//Chenal
-63.6596292250769,44.7098323040627,936451,Western Ledges,Western Ledges,,Ledges,,,Shoal//Haut-fond
-65.2193077412559,44.3404602040219,936452,Western Run,Western Run,,Run,,,Rapids//Rapide
-62.7153939333827,45.5563294740204,936453,Westville,Westville,,Town,,,Town//Ville
-62.6881109243807,45.5751224778201,936454,Westville Road,Westville Road,,Community,,,Unincorporated area//Lieu non organisé
-64.7998375783973,43.8605941253476,936455,Whaleback,Whaleback,,Rock,,,Shoal//Haut-fond
-63.6097762042957,44.6253782898265,936456,Whimsical Lake,Whimsical Lake,,Lake,,,Lake//Lac
-60.996663332446,45.3506094659122,936457,Whitman Rock,Whitman Rock,,Rock,,,Shoal//Haut-fond
-63.5955221997937,44.6201402896592,936458,Williams Lake,Williams Lake,,Lake,,,Lake//Lac
-64.8200565867046,43.8973641317141,936459,Willis Lake,Willis Lake,,Lake,,,Lake//Lac
-64.8366845925992,43.9151171343304,936460,Willow Cove,Willow Cove,,Cove,,,Bay//Baie
-63.4081421658884,45.4072024340625,936461,Wilson Brook,Wilson Brook,,Brook,,,River//Cours d'eau
-64.1356753998352,44.9928793455035,936462,Windsor,Windsor,,Town,,,Town//Ville
-60.9840043279433,45.3281224626806,936463,Winter Creek,Winter Creek,,Creek,,,River//Cours d'eau
-63.5810501935724,44.5905842846967,936464,Witch Hazel Island,Witch Hazel Island,,Island,,,Island//Île
-63.6335542135671,44.627589289881,936465,Witherod Lake,Witherod Lake,,Lake,,,Lake//Lac
-64.815054584875,43.9060541326646,936466,Wobamkek Beach,Wobamkek Beach,,Beach,,,Beach//Plage
-64.3592404807339,45.0917223584257,936467,Wolfville,Wolfville,,Town,,,Town//Ville
-64.3726914841267,45.0727463546071,936468,Wolfville Ridge,Wolfville Ridge,,Community,,,Unincorporated area//Lieu non organisé
-64.3824904874947,45.0696093544887,936469,Wolfville Ridge,Wolfville Ridge,,Ridge,,,Mountain//Mont
-64.3797824906613,45.1563693696821,936470,Woodburn Creek,Woodburn Creek,,Creek,,,Bay//Baie
-64.4501305147516,45.1781103715917,936471,Woodside,Woodside,,Community,,,Unincorporated area//Lieu non organisé
-63.5389871809785,44.6461302952902,936472,Woodside,Woodside,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.5140031711127,44.6045702882208,936473,Wreck Cove,Wreck Cove,,Cove,,,Bay//Baie
-64.8875266047808,43.7963921106967,936474,Wreck Point,Wreck Point,,Point,,,Cape//Cap
-63.6197352110971,44.7051983045526,936475,Wrights Brook,Wrights Brook,,Brook,,,River//Cours d'eau
-63.6151582091808,44.6997423029635,936476,Wrights Cove,Wrights Cove,,Cove,,,Bay//Baie
-63.6110112077481,44.6938903027777,936477,Wrights Cove,Wrights Cove,,Railway Point,,,Unincorporated area//Lieu non organisé
-63.6151482088407,44.6944813027727,936478,Wrights Point,Wrights Point,,Point,,,Cape//Cap
-63.5555541851425,44.5958422858482,936479,York Redoubt National Historic Site of Canada,York Redoubt National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-59.917774922736,43.9308882246316,936480,Île de Sable,Île de Sable,,Island,,,Island//Île
-65.2788907601709,44.3103651971435,936481,Île de l'Orignal,Île de l'Orignal,,Island,,,Island//Île
-59.8403168959954,43.9359392267708,936482,Bare Legged Cove,,,Cove,,,Bay//Baie
-59.8553769020777,43.9323092262639,936483,Penninsula Cove,,,Cove,,,Bay//Baie
-59.8282478021593,43.9387813855013,936484,Root Cove,,,Cove,,,Bay//Baie
-59.8358268959947,43.9366892276753,936485,Red Cannister Cove,,,Cove,,,Bay//Baie
-59.8216968903003,43.9408092274671,936486,Beck's Cove,,,Cove,,,Bay//Baie
-60.0648973413486,43.9364819780553,936487,Dead Horse Pass Crossing,,,Crossing,,,Road feature//Entité routière
-59.7658683313721,43.9717443687045,936488,East Crossing,,,Crossing,,,Road feature//Entité routière
-60.0835266095198,43.9416474813585,936489,Autumn's Crossing,,,Crossing,,,Road feature//Entité routière
-59.7860516668919,43.9622467000125,936490,East Light Road,,,Crossing,,,Road feature//Entité routière
-60.0045587884704,43.9343219441069,936491,Main Station Crossing,,,Crossing,,,Road feature//Entité routière
-60.0309317943957,43.9302321572611,936492,West Light Crossing,,,Crossing,,,Road feature//Entité routière
-59.9596636035502,43.9288425573889,936493,KEGMO,,,VFR,,,Air navigation feature//Entité de navigation aérienne
-59.8230768916659,43.9492592299301,936494,Boness West,,,Landscape Feature,,,
-59.9506033728509,43.9355666558039,936495,Red Buoy,,,Landscape Feature,,,
-59.8164278645489,43.9510619955647,936496,Old Barrel Dune,,,Landscape Feature,,,
-59.9264758741046,43.9287532493297,936497,Merimac Shipwreck,,,Landscape Feature,,,
-60.0473328367362,43.9342941352014,936498,Old Nova Scotia Mines Camp,,,Historic Feature,,,
-60.053656969393,43.9359092245555,936499,Old Main West,,,Historic Feature,,,
-60.0508669684616,43.9343292236128,936500,Old Main,,,Historic Feature,,,
-59.885927985369,43.93287236382,936501,No. 3 Lifesaving Station,,,Historic Feature,,,
-59.8111515353254,43.9531757627662,936502,No. 4 Lifesaving Station,,,Historic Feature,,,
-59.7885559033143,43.9596212915562,936503,Old East Lighthouse,,,Historic Feature,,,
-59.9302896525535,43.9351856827316,936504,No. 2 Lifesaving Station,,,Historic Feature,,,
-59.9319383861914,43.936825552058,936505,Skidby Shipwreck,,,Historic Feature,,,
-60.0227829524178,43.9354772819477,936506,West Light,,,Lighthouse,,,Marine navigation feature//Entité de navigation maritime
-59.7828203398747,43.9566094504379,936507,East Light,,,Lighthouse,,,Marine navigation feature//Entité de navigation maritime
-59.6853664069628,44.0256330134775,936508,East Tip,,,,,,Geographical area//Zone géographique
-59.9474876619097,43.9378698656283,936509,North Beach,,,,,,Beach//Plage
-59.9462984485433,43.9248854880564,936510,South Beach,,,,,,Beach//Plage
-60.1647402082908,43.9744183297324,936511,West Tip,,,,,,Geographical area//Zone géographique
-60.0050006244371,43.935770035192,936512,Main Station,,,,,,Unincorporated area//Lieu non organisé
-60.0050006244371,43.935770035192,936513,Main Station,,,,,,Mountain//Mont
-59.8733400268991,43.9346142533067,936514,Bald Dune,,,,,,Mountain//Mont
-59.8361012672761,43.9412095739541,936515,Bald Dune 2,,,,,,Mountain//Mont
-59.8228021254763,43.9443084915651,936516,Bald Dune 3,,,,,,Mountain//Mont
-59.8122588883396,43.9503006717477,936517,Bald Dune 4,,,,,,Mountain//Mont
-60.0050006244371,43.935770035192,936518,Main Station,,,,,,Valley//Vallée
-59.8733400268991,43.9346142533067,936519,Bald Dune,,,,,,Valley//Vallée
-59.8361012672761,43.9412095739541,936520,Bald Dune 2,,,,,,Mountain//Mont
-59.8228021254763,43.9443084915651,936521,Bald Dune 3,,,,,,Mountain//Mont
-59.8122588883396,43.9503006717477,936522,Bald Dune 4,,,,,,Mountain//Mont
-60.0282835734379,43.9318450968937,936523,Little Pass,,,,,,Valley//Vallée
-59.7538564697829,43.9808095516002,936524,Valley of Death,,,,,,Valley//Vallée
-59.8462703569781,43.9399459879478,936525,Green Plains,,,,,,Valley//Vallée
-60.0239067462256,43.9317164678886,936526,Mummichug 2,,,,,,Lake//Lac
-60.0233551088447,43.9316351258472,936527,Mummichug 3,,,,,,Lake//Lac
-60.0175631331861,43.9313941902958,936528,Lily North,,,,,,Lake//Lac
-60.0091221958675,43.93258346166,936529,Station,,,,,,Lake//Lac
-59.9992182403231,43.931689748257,936530,Pine East,,,,,,Lake//Lac
-60.0089793572431,43.9289502403451,936531,Lily Pond,,,,,,Lake//Lac
-60.0079649112148,43.9289526407493,936532,West 1,,,,,,Lake//Lac
-59.9117950251285,43.9321115083129,936533,Sverdrup East,,,,,,Lake//Lac
-59.9146593004195,43.9316653511571,936534,Sverdrup West,,,,,,Lake//Lac
-60.0103465201135,43.9292042878334,936535,Bartonia East,,,,,,Lake//Lac
-60.0120384070515,43.9296474254778,936536,Bartonia West,,,,,,Lake//Lac
-60.0111576321263,43.9295312411716,936537,Bartonia West,,,,,,Lake//Lac
-60.0136524093168,43.9301978069567,936538,Bartonia West,,,,,,Lake//Lac
-59.9717988723891,43.9320127351219,936539,Sponge,,,,,,Lake//Lac
-59.970227303757,43.9318983822787,936540,Polygonum East,,,,,,Lake//Lac
-59.9696350794475,43.9316484283792,936541,Polygonum West,,,,,,Lake//Lac
-59.9689999651702,43.932137772453,936542,Gull West,,,,,,Lake//Lac
-59.9541065234453,43.9320571775871,936543,No2 West,,,,,,Lake//Lac
-59.9245569086005,43.933193565626,936544,Sparrow,,,,,,Lake//Lac
-59.9239276978233,43.9332725768079,936545,Sparrow,,,,,,Lake//Lac
-59.8803753078664,43.9304850502134,936546,No3 West,,,,,,Lake//Lac
-59.8781709735573,43.9302005628947,936547,No3 Middle,,,,,,Lake//Lac
-59.8760321787358,43.9305417938057,936548,No3 East,,,,,,Lake//Lac
-59.8752558227058,43.9305209455165,936549,No3 East,,,,,,Lake//Lac
-60.0180613407751,43.9304842778128,936550,Big Pond,,,,,,Lake//Lac
-82.5167042161499,41.9667081374663,936551,Point Pelee National Park of Canada,Parc national du Canada de la Pointe-Pelée,,c712b993ba2c11d892e2080020a0f4c9,,,Conservation area//Zone de préservation
-82.5135272168825,41.9656891360258,936552,Lake Pond,Étang Lake,,765a8971d05211d892e2080020a0f4c9,,,Lake//Lac
-82.5063202129971,41.9528921338888,936553,Redhead Pond,Étang Redhead,,0c4be2fe849c20c36ab007ca8aff623a,,,Lake//Lac
-82.50839221563,41.9726601373181,936554,East Cranberry Pond,Étang East Cranberry,,0c39584b849c20c38e25a9e62f3cea89,,,Lake//Lac
